"appln_id","year","Latitude","Longitude","county","state"
419193136,2012,44.4759,-73.2121,"CHITTENDEN","VT"
419194338,2012,44.4759,-73.2121,"CHITTENDEN","VT"
419292373,2012,44.0153,-73.1673,"ADDISON","VT"
419632605,2012,44.4759,-73.2121,"CHITTENDEN","VT"
419634721,2012,44.4759,-73.2121,"CHITTENDEN","VT"
419637647,2012,44.4759,-73.2121,"CHITTENDEN","VT"
419732996,2012,44.4759,-73.2121,"CHITTENDEN","VT"
420446523,2012,44.4759,-73.2121,"CHITTENDEN","VT"
421148424,2012,44.4759,-73.2121,"CHITTENDEN","VT"
422075664,2012,43.1004,-72.7784,"WINDHAM","VT"
422487224,2012,44.4759,-73.2121,"CHITTENDEN","VT"
423078266,2012,43.6106,-72.9726,"RUTLAND","VT"
424915264,2012,43.6106,-72.9726,"RUTLAND","VT"
424915286,2012,44.4759,-73.2121,"CHITTENDEN","VT"
426116075,2012,43.6343,-72.9891,"RUTLAND","VT"
426283375,2012,44.8107,-73.0836,"FRANKLIN","VT"
437152617,2012,43.649,-72.3193,"WINDSOR","VT"
438808811,2012,44.4759,-73.2121,"CHITTENDEN","VT"
440706436,2012,43.6106,-72.9726,"RUTLAND","VT"
445080799,2012,44.4759,-73.2121,"CHITTENDEN","VT"
445787972,2012,42.8781,-73.1968,"BENNINGTON","VT"
447053294,2012,43.3466,-73.1773,"RUTLAND","VT"
447053547,2012,44.4759,-73.2121,"CHITTENDEN","VT"
451817471,2012,44.4759,-73.2121,"CHITTENDEN","VT"
458646491,2012,44.4374,-73.108,"CHITTENDEN","VT"
470055324,2012,44.4759,-73.2121,"CHITTENDEN","VT"
470604964,2012,44.4759,-73.2121,"CHITTENDEN","VT"
471200322,2012,44.4759,-73.2121,"CHITTENDEN","VT"
480746577,2012,44.4759,-73.2121,"CHITTENDEN","VT"
487516437,2012,44.4759,-73.2121,"CHITTENDEN","VT"
499910234,2012,44.4759,-73.2121,"CHITTENDEN","VT"
